# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = logistic_model
# start_datetime = 2025-05-10 18:46:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 0
# random
#   seed = 17271
# output
#   file = /home/daniel-hartman/Documents/OPEN_projects/Bayes_LC50/runfiles/logistic-20250510144606.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=logistic.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.380237
# Diagonal elements of inverse mass matrix:
# 0.000252283, 0.412938, 1.27493e-05, 1.37146e-05, 1.33848e-05, 4.1085e-05
-1044.12,0.909346,0.380237,3,7,0,1044.71,0.0263235,0.00957051,0.00477823,0.0222688,0.0251688,0.0389673
-1042.16,0.981279,0.380237,2,3,0,1044.67,0.0253714,0.018183,0.00562725,0.0257293,0.0226978,0.035915
-1045.5,0.742677,0.380237,3,7,0,1046.52,0.00848009,0.0223284,0.00606623,0.0220638,0.0198227,0.0301408
-1043.96,1,0.380237,3,7,0,1047.69,0.0114122,0.0215213,0.00489935,0.0271001,0.0224801,0.0380686
-1042.75,0.998219,0.380237,3,7,0,1044.7,0.0184409,0.0124696,0.00657899,0.0215804,0.0231013,0.0310128
-1044.64,0.84839,0.380237,2,3,0,1046.35,0.017579,0.0127849,0.00317633,0.026484,0.0208709,0.0256414
-1042.71,0.913926,0.380237,3,7,0,1047.37,0.0222717,0.00965474,0.00650224,0.0261944,0.0250775,0.029459
-1043.43,0.874722,0.380237,2,3,0,1044.67,0.0245413,0.00683593,0.00664821,0.0266389,0.0229131,0.0307935
-1047.98,0.354369,0.380237,3,7,0,1050.23,0.0241969,0.0179026,0.00394548,0.0189781,0.0229084,0.0253835
-1045.45,0.92893,0.380237,3,7,0,1052.06,0.0226249,0.0233979,0.0080946,0.0274991,0.0227532,0.0310101
-1043.9,0.985033,0.380237,3,7,0,1046.52,0.0333966,0.0156309,0.00307505,0.0231999,0.0225717,0.035065
-1052.88,0.538344,0.380237,2,3,0,1055.05,0.037644,0.0380093,0.00941365,0.0252106,0.0178352,0.0410669
-1047.77,0.857307,0.380237,3,7,0,1056.42,0.04933,0.100114,0.00530804,0.0268064,0.0234989,0.0418886
-1045.02,0.883228,0.380237,3,15,0,1050.35,0.0138751,0.038608,0.00459197,0.0221765,0.0227839,0.0419511
-1043.57,0.907714,0.380237,3,7,0,1045.33,0.0161378,0.00717364,0.00636474,0.0238721,0.0246142,0.0252763
-1045.51,0.960977,0.380237,2,7,0,1047.33,0.0178544,0.00791889,0.00488773,0.0267965,0.0190652,0.0299326
-1042.6,0.631689,0.380237,2,3,0,1049.3,0.022955,0.0121756,0.00695369,0.0254462,0.025094,0.0309319
-1042.8,0.93883,0.380237,3,7,0,1044.27,0.01139,0.0153415,0.00355671,0.0234868,0.0233696,0.0331413
-1043.53,0.921475,0.380237,2,3,0,1044.57,0.0314452,0.0145734,0.00562039,0.0219367,0.0220428,0.0321563
-1042.98,1,0.380237,3,7,0,1044.67,0.0239846,0.013432,0.00590728,0.0219987,0.021287,0.0299513
-1044.01,0.445195,0.380237,2,3,0,1052.69,0.00996591,0.0139484,0.0026231,0.0231502,0.0222236,0.0304758
-1044.67,0.789731,0.380237,3,7,0,1048.46,0.0378279,0.0172034,0.0052975,0.0275844,0.0234559,0.0373799
-1047.98,0.928394,0.380237,3,7,0,1048.75,0.0313777,0.101033,0.00515888,0.0213082,0.0228365,0.0399825
-1043.79,1,0.380237,3,7,0,1049.27,0.0260014,0.0353775,0.00403788,0.0239806,0.0241809,0.0380252
-1044.42,0.845901,0.380237,3,7,0,1046.69,0.0440212,0.0207571,0.00499894,0.0234063,0.0228283,0.0357618
-1044.1,0.783977,0.380237,3,7,0,1048.3,0.00531689,0.0162614,0.00357854,0.0253931,0.0234708,0.029965
-1044.11,0.960787,0.380237,3,7,0,1045.56,0.0162549,0.0354559,0.00349641,0.0249854,0.0230519,0.0390112
-1042.56,0.906967,0.380237,3,7,0,1044.73,0.0300528,0.0180899,0.00632494,0.023988,0.023247,0.0375514
-1044.02,0.971099,0.380237,3,7,0,1044.61,0.0254485,0.0217883,0.00428793,0.0249169,0.0231207,0.0460516
-1044.02,0.612268,0.380237,2,3,0,1052.04,0.0254485,0.0217883,0.00428793,0.0249169,0.0231207,0.0460516
-1045.2,0.76719,0.380237,2,7,0,1050.79,0.0367152,0.0354078,0.0054048,0.0259319,0.0211759,0.041998
-1045.93,0.959868,0.380237,2,7,0,1049.71,0.0462798,0.0657451,0.0046228,0.0241743,0.0213519,0.0309551
-1045.87,0.949289,0.380237,3,7,0,1047.69,0.0580136,0.0543986,0.00490513,0.0228234,0.0242223,0.0373007
-1046.22,0.863385,0.380237,3,7,0,1048.35,0.0607842,0.0637801,0.00333664,0.024906,0.0228593,0.0352799
-1046.21,0.820741,0.380237,4,23,0,1050.89,0.00556615,0.0291697,0.00573308,0.0243409,0.0189367,0.0329934
-1045.72,0.826478,0.380237,3,7,0,1049.87,0.00374892,0.0370198,0.00617222,0.0242728,0.0199067,0.0350292
-1043.91,0.440526,0.380237,3,7,0,1048.53,0.0146527,0.0237191,0.00615598,0.0244796,0.0202662,0.0338968
-1042.48,1,0.380237,2,7,0,1045.06,0.0214206,0.0137474,0.00401564,0.0250771,0.0225479,0.0393476
-1042.35,1,0.380237,3,7,0,1042.93,0.0193679,0.00859221,0.00463802,0.0252317,0.0235741,0.0259867
-1042.64,0.801204,0.380237,2,3,0,1044.96,0.0163034,0.0110026,0.0056196,0.0243585,0.0212949,0.0261016
-1042.64,0.920304,0.380237,3,7,0,1044.17,0.0305556,0.0150651,0.0052911,0.0243911,0.0248614,0.0369985
-1042.22,0.990299,0.380237,3,7,0,1043.51,0.0254502,0.0164844,0.00402993,0.0228987,0.0227716,0.0331874
-1042.94,0.891179,0.380237,3,7,0,1044.43,0.0209416,0.0173536,0.00512698,0.0258658,0.0234551,0.0414859
-1044.15,0.863756,0.380237,3,7,0,1045.42,0.00678376,0.0230644,0.00491197,0.0266944,0.023648,0.037571
-1044.54,0.95411,0.380237,3,7,0,1046.22,0.0251317,0.0194648,0.0050212,0.0218653,0.0223201,0.0249265
-1042.78,0.944962,0.380237,2,3,0,1046.47,0.0218904,0.0139576,0.00321414,0.0229784,0.0230052,0.0283377
-1042.11,0.802079,0.380237,3,7,0,1045.98,0.0214293,0.00744504,0.00640028,0.0254237,0.0232194,0.0286061
-1043.24,0.905488,0.380237,3,7,0,1043.8,0.0214983,0.0215727,0.00555615,0.0215804,0.0227792,0.0354211
-1041.62,0.994106,0.380237,3,7,0,1043.61,0.0190938,0.0101022,0.00523245,0.0254142,0.0237927,0.0322933
-1043.81,0.6249,0.380237,3,7,0,1044.63,0.0295344,0.0248144,0.00341562,0.0225738,0.0242308,0.0318785
-1046.11,0.838106,0.380237,3,7,0,1048.73,0.0202378,0.0301181,0.00658175,0.0265469,0.0220872,0.0475588
-1043.29,0.858437,0.380237,3,7,0,1048.98,0.0178045,0.0172172,0.00672855,0.0223302,0.0212646,0.0335872
-1042.08,0.995931,0.380237,3,7,0,1043.95,0.0198171,0.0103836,0.00716242,0.0244435,0.0241004,0.0309202
-1042.41,0.774036,0.380237,3,7,0,1043.97,0.0311911,0.0134356,0.00554812,0.0245172,0.0239154,0.0356477
-1042.41,0.0463954,0.380237,2,3,0,1046.87,0.0311911,0.0134356,0.00554812,0.0245172,0.0239154,0.0356477
-1042.87,0.887119,0.380237,3,7,0,1044.26,0.0316009,0.0258138,0.00540722,0.0245159,0.0239255,0.0317398
-1044.84,0.792244,0.380237,3,7,0,1047.04,0.0202828,0.0228333,0.00545905,0.0208103,0.0253364,0.0356351
-1046.34,0.949787,0.380237,2,3,0,1049.35,0.0262015,0.00730989,0.00481257,0.0279342,0.0226913,0.039373
-1044.37,0.140812,0.380237,3,7,0,1051.78,0.0321943,0.0112372,0.00729386,0.0238305,0.0218598,0.0380404
-1043.04,1,0.380237,3,7,0,1045.17,0.029888,0.013685,0.00635773,0.0229849,0.0238484,0.038893
-1042.85,0.899884,0.380237,2,7,0,1044.91,0.0212459,0.0100122,0.00794122,0.0239797,0.0232284,0.0350754
-1043.59,0.700662,0.380237,3,7,0,1044.94,0.0283638,0.0184698,0.0032508,0.0243864,0.0229053,0.0272771
-1045.37,0.651909,0.380237,2,7,0,1050.26,0.0290232,0.0105503,0.00337561,0.0243716,0.0197674,0.0314032
-1045.58,0.970402,0.380237,2,7,0,1048.09,0.0181176,0.0120549,0.00944636,0.0237173,0.0245298,0.0353805
-1043.16,0.952185,0.380237,3,7,0,1047.42,0.0196243,0.0191193,0.0039734,0.025139,0.0226543,0.0262774
-1044.09,0.961087,0.380237,3,7,0,1045.03,0.024672,0.0125939,0.00555709,0.0236145,0.0255029,0.0435139
-1041.64,1,0.380237,3,7,0,1044.51,0.0231982,0.0133215,0.00438415,0.0246382,0.0228192,0.0357921
-1044.03,0.81974,0.380237,3,7,0,1044.79,0.0299804,0.0296573,0.00461329,0.0253846,0.0207414,0.0327668
-1043.62,0.974301,0.380237,3,15,0,1047.21,0.0301101,0.0317759,0.00524442,0.0252305,0.0220273,0.038847
-1044.04,0.942165,0.380237,3,7,0,1045.82,0.0291612,0.0250933,0.00558378,0.0235259,0.0242795,0.0262865
-1042.2,0.882173,0.380237,2,7,0,1045.99,0.0208129,0.0108146,0.00597875,0.0264474,0.0232246,0.0351517
-1042.57,0.92652,0.380237,3,7,0,1043.78,0.0232003,0.0233996,0.00553581,0.0242654,0.0216549,0.0347369
-1042.02,0.961088,0.380237,3,7,0,1043.35,0.0224228,0.0104433,0.00666804,0.0239502,0.0214505,0.0318274
-1043.37,0.851378,0.380237,3,7,0,1044.56,0.0246284,0.0108473,0.00337301,0.0244778,0.0244178,0.0263893
-1044.24,0.975424,0.380237,3,7,0,1045.8,0.0224907,0.0175498,0.00533477,0.0264571,0.0212832,0.0436343
-1043.06,0.867743,0.380237,2,3,0,1046.48,0.0190066,0.0170808,0.00399117,0.025401,0.0240057,0.0406744
-1045.06,0.897219,0.380237,3,7,0,1048.12,0.00177452,0.0373798,0.00308252,0.0242589,0.0229069,0.028821
-1043.03,0.907403,0.380237,3,7,0,1046.89,0.024274,0.0301478,0.00598317,0.0244364,0.0233327,0.0363628
-1049.7,0.411934,0.380237,2,3,0,1051.68,0.0312778,0.00677941,0.00560482,0.0261697,0.0269824,0.0402304
-1049.68,0.557523,0.380237,3,7,0,1053.05,0.0314005,0.104377,0.00573501,0.0213843,0.0252385,0.0260602
-1047.47,0.912425,0.380237,3,7,0,1051.53,0.0421541,0.0146201,0.00594088,0.0224975,0.0261633,0.040751
-1042.66,1,0.380237,2,3,0,1047.86,0.0280799,0.0227247,0.0042063,0.024876,0.0220517,0.0350357
-1041.84,0.996996,0.380237,3,7,0,1043.24,0.0248942,0.012272,0.00615634,0.0252833,0.0242683,0.0340514
-1044.11,0.508485,0.380237,2,3,0,1045.93,0.0362283,0.0173015,0.00759161,0.0245698,0.023012,0.0333469
-1044.7,0.959581,0.380237,2,7,0,1046.79,0.0288071,0.0233224,0.00615295,0.0244438,0.0267413,0.0381071
-1043.03,0.871442,0.380237,3,7,0,1047.31,0.0252192,0.0205853,0.00578742,0.0230453,0.0215396,0.0383895
-1042.81,0.968808,0.380237,3,7,0,1044.17,0.0243087,0.013789,0.0049974,0.0258402,0.0248088,0.0395279
-1041.89,0.992348,0.380237,3,7,0,1043.35,0.0200711,0.0179034,0.00455519,0.0233276,0.0226599,0.0317625
-1046.86,0.625831,0.380237,2,3,0,1047.97,0.0303019,0.0151539,0.00135169,0.0213318,0.0234996,0.0364335
-1042.76,1,0.380237,2,7,0,1046.68,0.0220479,0.0158154,0.00751322,0.0235539,0.0238655,0.0346354
-1045.38,0.866616,0.380237,2,3,0,1047.37,0.0120476,0.0157132,0.00320499,0.0239863,0.0252431,0.0235967
-1043.32,1,0.380237,3,7,0,1046.42,0.0225875,0.00702009,0.00712499,0.0254704,0.0218113,0.033942
-1043.05,0.786746,0.380237,2,3,0,1045.29,0.0228885,0.0117817,0.00824809,0.024205,0.0230018,0.0342982
-1043.04,0.878517,0.380237,3,7,0,1046.2,0.0171769,0.0205117,0.00515332,0.0223503,0.0230777,0.0280435
-1045.09,0.595589,0.380237,3,7,0,1049.89,0.0262294,0.0116725,0.00435257,0.023967,0.0202892,0.0437226
-1048.44,0.71573,0.380237,2,3,0,1049.8,0.0320982,0.014577,0.00186184,0.0238126,0.0197094,0.0442434
-1045.81,0.66897,0.380237,2,3,0,1051.93,0.0135843,0.0204383,0.00826103,0.0261757,0.0245669,0.0399416
-1049.96,0.985321,0.380237,3,7,0,1051.09,0.0407794,0.0222439,0.00233614,0.0227561,0.0218869,0.0561234
-1049.43,0.88125,0.380237,3,7,0,1053.01,0.0407945,0.0308346,0.00269853,0.0272413,0.0233588,0.0549184
-1047.56,0.997002,0.380237,3,15,0,1050.7,0.0526794,0.0465862,0.0072427,0.0223449,0.0223701,0.0446155
-1046.73,0.99461,0.380237,4,15,0,1048.68,0.0560226,0.0517906,0.00405223,0.0220907,0.0222329,0.0411877
-1047.31,0.864339,0.380237,3,7,0,1051.37,0.0275425,0.0743135,0.00533831,0.0212413,0.0230346,0.0411309
-1045.29,0.715357,0.380237,3,7,0,1052.31,0.0225815,0.046389,0.00589302,0.0251384,0.0205195,0.0327465
-1045.19,0.968159,0.380237,3,7,0,1047.81,0.0231459,0.0365099,0.00585248,0.0252145,0.0199291,0.0329351
-1044.13,0.572543,0.380237,2,7,0,1047.55,0.0175711,0.0224822,0.00657226,0.0253833,0.0202136,0.0345137
-1049.74,0.744774,0.380237,2,7,0,1052.72,0.0113217,0.0378886,0.0101468,0.0251878,0.0229718,0.0268827
-1047.5,1,0.380237,2,3,0,1050.57,0.0090682,0.0290672,0.00899663,0.0240837,0.02341,0.025573
-1044.26,0.888598,0.380237,2,7,0,1050.77,0.0113963,0.0186388,0.00570882,0.02206,0.0247046,0.026543
-1045.39,0.429592,0.380237,3,7,0,1047.34,0.0285585,0.00691244,0.0057067,0.0263166,0.0229963,0.0370219
-1045.5,0.879758,0.380237,3,7,0,1049.85,0.0183717,0.0205301,0.00503512,0.0224947,0.0229346,0.0219696
-1044.51,0.96936,0.380237,3,7,0,1047.92,0.0247072,0.0113027,0.00527461,0.0262457,0.0231701,0.0453738
-1045.23,0.398391,0.380237,3,7,0,1050.34,0.0344438,0.0296462,0.00407104,0.0250034,0.0197895,0.0340572
-1046.73,0.831092,0.380237,3,7,0,1049.77,0.00572988,0.0108996,0.0056928,0.0265983,0.0246075,0.0307055
-1045.16,1,0.380237,3,7,0,1049.37,0.0486599,0.0254332,0.00601486,0.0244912,0.0217575,0.0375699
-1046.2,0.519314,0.380237,2,3,0,1049.77,0.047461,0.0258251,0.00439768,0.0258628,0.0262923,0.0374156
-1049.42,0.809508,0.380237,3,7,0,1051.51,0.04531,0.0428938,0.00290158,0.029548,0.021769,0.040657
-1047.42,1,0.380237,2,3,0,1049.58,0.0412858,0.0417117,0.00309692,0.0284528,0.0222027,0.0391328
-1046.37,0.940548,0.380237,3,7,0,1051.96,0.0213559,0.0139855,0.00546359,0.0224665,0.021654,0.0505315
-1055.16,0.378763,0.380237,3,7,0,1058.58,-0.00226265,0.674619,0.00465048,0.023717,0.0225914,0.0222274
-1049.58,0.662619,0.380237,3,15,0,1060.21,-0.0522344,0.0649654,0.0067531,0.0250452,0.0239337,0.0443322
-1052.71,0.911168,0.380237,3,15,0,1054.81,-0.112596,0.451933,0.00630678,0.0267865,0.024,0.0282662
-1053.8,0.904792,0.380237,2,7,0,1056.38,-0.106106,1.0694,0.00554862,0.0261492,0.022507,0.0337822
-1054.52,0.911635,0.380237,2,7,0,1055.04,-0.105873,1.55188,0.00580104,0.0247878,0.0227483,0.0339003
-1053,0.946964,0.380237,2,7,0,1057.21,-0.130798,0.693979,0.00498141,0.0224164,0.0226105,0.0295468
-1050.61,0.910027,0.380237,3,15,0,1055.37,-0.0801347,0.0861264,0.00489855,0.0219814,0.0209104,0.0404898
-1050.73,0.940863,0.380237,3,7,0,1052.57,-0.0613346,0.211788,0.00534513,0.026776,0.0257206,0.0305045
-1049.9,0.856476,0.380237,3,7,0,1054.56,-0.0653767,0.166412,0.00396674,0.0272015,0.0217374,0.0317085
-1049.06,0.477135,0.380237,2,3,0,1059.54,-0.0638708,0.103165,0.00388966,0.023165,0.0209345,0.0383884
-1046.55,0.976028,0.380237,3,11,0,1052.13,-0.0222562,0.0744913,0.00560458,0.0233538,0.0245619,0.0360393
-1047.92,0.675543,0.380237,4,15,0,1049.61,-0.0406144,0.0747585,0.00540214,0.0225322,0.0252368,0.036039
-1045.2,0.958606,0.380237,4,15,0,1049.34,0.000424754,0.0565573,0.00542421,0.0245071,0.0246619,0.0321404
-1045.39,0.854683,0.380237,3,7,0,1048.59,0.0122537,0.0268057,0.00388271,0.0265072,0.0214618,0.0436773
-1044.94,0.97852,0.380237,3,7,0,1047.02,0.0336917,0.0124342,0.00565554,0.0224084,0.025082,0.0408758
-1046,0.885857,0.380237,3,11,0,1049.24,0.03686,0.0189002,0.00349698,0.0220947,0.0248058,0.0443779
-1045.14,1,0.380237,3,15,0,1048.06,0.0476499,0.038952,0.00478082,0.023805,0.0229563,0.0427717
-1045.16,0.655583,0.380237,2,7,0,1050.23,0.0215807,0.0311807,0.00644297,0.0268602,0.0208377,0.03798
-1047.22,0.875176,0.380237,3,7,0,1050.7,0.0481091,0.0507977,0.00453004,0.0222581,0.0255077,0.0439042
-1046.07,0.944621,0.380237,3,7,0,1049.79,0.0272475,0.0519239,0.0046853,0.0248085,0.0199521,0.0370507
-1044.66,0.967767,0.380237,2,7,0,1048.5,0.0396326,0.0456186,0.00424807,0.025158,0.0221246,0.0373427
-1043.48,0.941415,0.380237,3,7,0,1046.7,0.00608636,0.0270316,0.00486356,0.0256436,0.0231689,0.0355461
-1042.43,0.903266,0.380237,3,7,0,1045.21,0.0177432,0.0106967,0.00678289,0.0221933,0.023116,0.0317158
-1045.3,0.937291,0.380237,3,7,0,1046.45,0.0270041,0.0361412,0.00699745,0.0259729,0.0226009,0.0426965
-1043.09,0.986109,0.380237,3,7,0,1046.27,0.0213859,0.0258104,0.00399293,0.0227738,0.0238345,0.03548
-1043.97,0.825264,0.380237,2,3,0,1045.6,0.0136331,0.0268875,0.00735082,0.0245048,0.0222852,0.0363921
-1044.91,0.971008,0.380237,3,7,0,1045.4,0.0117425,0.0292679,0.00753004,0.0234048,0.0216575,0.038001
-1051.43,0.74928,0.380237,3,7,0,1052.76,0.0427006,0.0168258,0.00249227,0.0247596,0.0284419,0.0459842
-1049.4,0.847715,0.380237,3,15,0,1054.31,-0.0175632,0.0648843,0.00482563,0.0243983,0.0192592,0.025661
-1047.71,0.985301,0.380237,3,7,0,1052.35,-0.00117452,0.0516939,0.00398019,0.0205823,0.0221689,0.0280847
-1049.21,0.975602,0.380237,3,15,0,1052.8,-0.0319107,0.0513087,0.00582312,0.0283239,0.0243319,0.0293533
-1048.55,0.910095,0.380237,2,3,0,1051.71,-0.0286514,0.0415044,0.00392403,0.0275781,0.0244253,0.0348217
-1048.71,0.825557,0.380237,3,7,0,1051.57,-0.0157393,0.117104,0.00467034,0.021298,0.0220271,0.0299831
-1048.82,0.94579,0.380237,3,7,0,1051.86,-0.0315616,0.0438527,0.00464554,0.0275426,0.0242102,0.028253
-1046.48,0.87868,0.380237,3,11,0,1051.9,0.0327679,0.0318941,0.00637201,0.0287366,0.022695,0.040668
-1046.89,1,0.380237,3,7,0,1049.88,0.0376458,0.0487167,0.00648622,0.0212983,0.0235682,0.0424702
-1046.04,1,0.380237,3,7,0,1048.71,0.0471633,0.0587639,0.00611798,0.0268335,0.0229905,0.0326877
-1046.16,0.979686,0.380237,3,7,0,1047.14,0.0453946,0.0815475,0.00560282,0.0247977,0.0243711,0.0313747
-1043.86,0.679331,0.380237,3,7,0,1049.44,0.0210378,0.0285471,0.00447806,0.0239206,0.0220539,0.0268041
-1042.9,0.902027,0.380237,2,7,0,1046.22,0.0163553,0.0257062,0.00587596,0.0231019,0.023538,0.0314366
-1041.76,1,0.380237,2,3,0,1043.03,0.020016,0.0185111,0.00509803,0.0248086,0.0231891,0.0347724
-1043.94,0.729927,0.380237,2,3,0,1045.33,0.0294866,0.0163794,0.00575429,0.0223965,0.0253991,0.0283755
-1045.13,0.851299,0.380237,3,7,0,1048.13,0.000429124,0.0200937,0.00501539,0.0261284,0.0211904,0.0296788
-1044.48,0.948857,0.380237,3,7,0,1047.54,0.0220519,0.0233904,0.00417649,0.0265796,0.0258729,0.0385331
-1043.89,0.981263,0.380237,3,7,0,1045.82,0.0185867,0.00738517,0.00606914,0.026817,0.0225648,0.0243849
-1045.84,0.408231,0.380237,3,7,0,1047.26,0.015787,0.0439241,0.00447852,0.023104,0.0237339,0.0467157
-1048.2,0.908182,0.380237,4,15,0,1052.36,0.0491394,0.0387833,0.00466763,0.0222955,0.02606,0.0249914
-1048.4,0.992999,0.380237,2,3,0,1049.04,0.0482044,0.041311,0.00472987,0.0231239,0.0268128,0.0251382
-1049.12,0.924965,0.380237,3,7,0,1053.51,-0.00381679,0.0161979,0.0069961,0.025562,0.0198792,0.0345386
-1048.01,1,0.380237,3,7,0,1051.03,0.0541078,0.0315486,0.00333271,0.0261298,0.0268275,0.0327611
-1044.28,0.959512,0.380237,3,7,0,1049.28,0.00146251,0.025096,0.00443672,0.0261057,0.023713,0.0351921
-1045.68,0.939835,0.380237,3,7,0,1047.17,-0.0041735,0.0563295,0.00547004,0.0225334,0.022352,0.0377078
-1046.79,0.94044,0.380237,2,7,0,1049.14,-0.0398259,0.0850399,0.00503505,0.0249935,0.0233446,0.0354365
-1047.27,0.888146,0.380237,2,3,0,1048.09,-0.0428559,0.0762888,0.00400118,0.023873,0.022668,0.038285
-1047.67,0.985585,0.380237,3,7,0,1048.19,-0.0417479,0.0807156,0.00364516,0.0243726,0.023156,0.0407243
-1050.26,0.82026,0.380237,2,3,0,1050.54,-0.0398642,0.11761,0.00690428,0.0237182,0.0261146,0.0433707
-1048.96,0.995767,0.380237,3,7,0,1052.12,-0.037163,0.211114,0.00419289,0.0244465,0.0219271,0.0319396
-1050.01,0.978024,0.380237,3,7,0,1050.85,-0.0378302,0.281758,0.00372104,0.0258,0.0226288,0.0326393
-1049.68,0.882292,0.380237,3,11,0,1053.48,-0.0348574,0.0378284,0.00455069,0.0211464,0.0213382,0.0326127
-1046.77,0.986281,0.380237,3,15,0,1052.12,-0.00260713,0.0670695,0.00552603,0.0247552,0.026154,0.0365366
-1048.25,0.928618,0.380237,2,7,0,1051.04,-0.0138688,0.0981499,0.00478836,0.0246777,0.0210821,0.0262138
-1048.52,0.929274,0.380237,3,7,0,1051.51,-0.00203396,0.0829672,0.00520799,0.0240001,0.0252043,0.0487744
-1045.58,0.795913,0.380237,3,7,0,1051.8,0.00169977,0.0608183,0.00619084,0.0246856,0.0215553,0.0338246
-1046.39,0.995418,0.380237,3,7,0,1046.85,0.00160246,0.070731,0.00390346,0.0247012,0.025056,0.0388209
-1043.16,0.960833,0.380237,3,7,0,1047.57,0.0283374,0.00995226,0.00433971,0.025144,0.025083,0.031005
-1041.45,1,0.380237,2,3,0,1043.08,0.0188691,0.0137651,0.00546115,0.0239263,0.0237909,0.0312455
-1042.03,0.947844,0.380237,2,7,0,1042.25,0.027575,0.0166215,0.00533185,0.0241723,0.0244248,0.0324486
-1041.85,0.86756,0.380237,2,3,0,1043.99,0.025486,0.0131732,0.00611823,0.024866,0.0220062,0.0342892
-1043.5,0.712067,0.380237,2,3,0,1045.04,0.0265146,0.015985,0.00804756,0.0249529,0.0242751,0.0328309
-1044.31,0.952768,0.380237,2,7,0,1045.97,0.0185695,0.0154486,0.00326371,0.0267453,0.0254517,0.0281337
-1042.19,0.992423,0.380237,3,7,0,1044.82,0.0249385,0.0144657,0.00402742,0.0240769,0.0241553,0.0293636
-1042.73,0.964245,0.380237,3,7,0,1043.34,0.0253032,0.019906,0.00453343,0.0232238,0.023334,0.0282178
-1044.08,0.665207,0.380237,2,3,0,1046.9,0.0258445,0.0165738,0.00741748,0.0270594,0.0236955,0.0288235
-1044.63,0.959279,0.380237,3,15,0,1047.31,0.0404501,0.0265456,0.00343387,0.0237808,0.0235144,0.0411811
-1043.59,0.899798,0.380237,3,7,0,1046.22,0.00880754,0.0318705,0.00607534,0.0251123,0.0227445,0.0351462
-1046.84,0.881659,0.380237,3,7,0,1047.71,0.00351425,0.0515425,0.00314238,0.0235571,0.0235081,0.0459748
-1048.28,0.653049,0.380237,2,3,0,1052.74,0.00909967,0.069448,0.00480603,0.0276937,0.0231346,0.046874
-1044.19,0.961994,0.380237,3,7,0,1050.18,0.0258612,0.0125449,0.00469199,0.0209006,0.022865,0.0395991
-1042.12,0.839591,0.380237,2,3,0,1047.19,0.0145008,0.0114958,0.00622869,0.0247337,0.0229219,0.0293823
-1042.21,0.908661,0.380237,3,7,0,1043.97,0.0174297,0.00764246,0.00623576,0.0233962,0.023553,0.02828
-1043.42,0.764279,0.380237,2,3,0,1043.97,0.0205202,0.00531928,0.00631557,0.0243903,0.0237167,0.0277778
-1045.44,0.324304,0.380237,3,7,0,1047.11,0.0323966,0.054931,0.00674745,0.0244825,0.0246089,0.0362922
-1046.24,0.684111,0.380237,3,7,0,1051.67,0.0294129,0.0100466,0.00869258,0.0267926,0.0221734,0.0399997
-1049.67,0.644067,0.380237,3,11,0,1053.69,0.0151548,0.142241,0.00680664,0.0228631,0.0249207,0.0439562
-1047.1,0.965459,0.380237,3,15,0,1053.45,0.0731237,0.0612835,0.00438227,0.026068,0.0213762,0.0355293
-1046.4,0.830198,0.380237,2,7,0,1049.84,0.0689857,0.0667832,0.0060374,0.0230588,0.0231987,0.0348221
-1045.78,0.830179,0.380237,2,7,0,1048.15,0.0610131,0.056457,0.00595728,0.0250095,0.0222354,0.0346634
-1045.73,0.955612,0.380237,3,7,0,1046.67,0.0465376,0.0655319,0.00375365,0.0237771,0.0241601,0.035385
-1046.17,0.854965,0.380237,3,7,0,1047.88,0.046751,0.0431173,0.00300253,0.0269283,0.0228794,0.032721
-1045.18,0.820761,0.380237,2,7,0,1048.01,0.0404675,0.02431,0.00546551,0.0260648,0.02042,0.0322472
-1046.26,0.742765,0.380237,3,7,0,1051.37,0.0303285,0.0148124,0.00869645,0.022541,0.0220257,0.0425933
-1043.87,1,0.380237,3,7,0,1047.11,0.0236057,0.0180229,0.00678623,0.0234681,0.0252264,0.026893
-1043.88,0.401586,0.380237,2,3,0,1049.91,0.01348,0.00995493,0.00756857,0.02564,0.0221362,0.0294084
-1042.54,0.994518,0.380237,3,7,0,1045.87,0.0242642,0.0193218,0.0053,0.0225458,0.0218978,0.034023
